,Rating,Roaster,Roaster Location,Roast,Name,Coffee Origin,Aroma,Body,Flavor,Acidity/Structure,Aftertaste,Agtron,Agtron scale,euro,euro/gr,Review Date,lat,lon,display_name
102,93.0,PT's Coffee Roasting Co.,"Topeka, Kansas",Medium-Light,Villa Loyola Carbonic Maceration,"Pasto, Nariño Department, Colombia",9.0,9.0,9.0,8.0,8.0,58.0,78.0,17.0,0.04936120789779327,may-21,36.6782167,139.8096549,"栃木県, 日本"
103,93.0,Steady State Roasting,"Carlsbad, California",Medium-Light,Castillo El Paraiso,"Cauca Department, Colombia",9.0,8.0,9.0,9.0,8.0,58.0,76.0,25.5,0.0740418118466899,may-21,36.6782167,139.8096549,"栃木県, 日本"
104,94.0,CofFeeling,"Kaohsiung City, Taiwan",Medium-Light,Ethiopia Yirgacheffe Israel Degfa Natural Gr.1,"Yirgachefffe growing region, southern Ethiopia",9.0,9.0,9.0,,8.0,56.0,76.0,13.5,0.05947136563876652,may-21,35.2272086,-80.8430827,"Charlotte, Mecklenburg County, North Carolina, United States"
105,93.0,CofFeeling,"Kaohsiung City, Taiwan",Medium-Light,Sweet Collection Blend,Colombia; Guatemala,9.0,8.0,9.0,,8.0,56.0,72.0,12.0,0.05286343612334802,may-21,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
106,92.0,CofFeeling,"Kaohsiung City, Taiwan",Medium-Light,Guatemala Coban Finca Valmar,"Coban, Guatemala",9.0,8.0,9.0,,8.0,58.0,74.0,9.9,0.04361233480176212,may-21,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
107,92.0,CofFeeling,"Kaohsiung City, Taiwan",Medium-Light,Colombia Caldas Finca Villa Clara Supremo,"Caldas, Colombia",9.0,8.0,8.0,,8.0,54.0,74.0,7.5,0.03303964757709251,may-21,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
108,96.0,modcup coffee,"Jersey City, New Jersey",Medium-Light,Panama Elida Estate Washed,"Boquete growing region, western Panama",9.0,9.0,10.0,9.0,9.0,59.0,77.0,51.0,0.34,may-21,30.3466423,-86.2307992,"Santa Rosa Beach, Walton County, Florida, 32459, United States"
109,93.0,Euphora Coffee,"Taipei, Taiwan",Medium-Light,The World Espresso Blend,Guatemala; Nicaragua; Ethiopia; Costa Rica; Indonesia; Brazil ,9.0,9.0,8.0,,8.0,54.0,70.0,8.5,0.018510452961672474,may-21,25.0375198,121.5636796,"臺北市, 臺灣"
110,93.0,Euphora Coffee,"Taipei, Taiwan",Medium-Light,Ethiopia Sidamo Euphora Special Lot,"Sidamo growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,8.0,58.0,80.0,8.5,0.03702090592334495,may-21,25.0375198,121.5636796,"臺北市, 臺灣"
111,92.0,Thanksgiving Coffee Company,"Mendocino, California",Medium-Light,Finca Lerida Gesha Natural,"Jaramillo, Boquete growing region, western Panama",8.0,9.0,9.0,8.0,8.0,52.0,70.0,38.25,0.11106271777003485,may-21,25.0375198,121.5636796,"臺北市, 臺灣"
114,92.0,Sunny's Coffee,"Tochigi, Japan",Light,Ethiopia Guji Uraga Yabitu,"Guji Zone, Oromia Region, southern Ethiopia",8.0,8.0,9.0,9.0,8.0,63.0,81.0,9.856,0.09856,may-21,25.0375198,121.5636796,"臺北市, 臺灣"
115,91.0,Sunny's Coffee,"Tochigi, Japan",Light,Ethiopia Guji Hambela Dabaye,"Guji Zone, Oromia Region, southern Ethiopia",8.0,8.0,9.0,8.0,8.0,66.0,84.0,9.856,0.09856,may-21,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
116,90.0,Sunny's Coffee,"Tochigi, Japan",Light,Ethiopia Dry-Process Guji Hambela,"Guji Zone, Oromia Region, southern Ethiopia",8.0,8.0,8.0,8.0,8.0,62.0,82.0,9.856,0.09856,may-21,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
117,90.0,Sunny's Coffee,"Tochigi, Japan",Light,Ethiopia Dry-Process Benti Nenka,"Yirgacheffe growing region, southern Ethiopia",8.0,8.0,9.0,8.0,7.0,64.0,82.0,9.856,0.09856,may-21,25.0375198,121.5636796,"臺北市, 臺灣"
118,92.0,Magnolia Coffee,"Charlotte, North Carolina",Medium-Light,Papua New Guinea Tsekaka,"Banz, Jiwaka Province, Papua New Guinea",8.0,9.0,9.0,8.0,8.0,54.0,72.0,13.6,0.03948896631823461,may-21,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
119,94.0,Paradise Roasters,"Minneapolis, Minnesota",Medium-Light,Kona Maragogype Natural,"Kainaliu, Kona, Big Island of Hawai’i",9.0,9.0,9.0,9.0,8.0,58.0,82.0,25.4575,0.22175522648083623,April 2021,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
120,92.0,Paradise Roasters,"Minneapolis, Minnesota",Medium,Thung Chang Robusta Honey Espresso,"Nan Province, Thailand",9.0,8.0,9.0,,8.0,48.0,64.0,14.407499999999999,0.04183362369337979,April 2021,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
121,90.0,Paradise Roasters,"Minneapolis, Minnesota",Medium,Thung Chang Robusta Honey,"Nan Province, Thailand",9.0,8.0,9.0,7.0,7.0,48.0,64.0,14.407499999999999,0.04183362369337979,April 2021,19.6238149,-155.9536379,"Holualoa CDP, Hawaiʻi County, Hawaii, 96725, United States"
122,93.0,Amavida Coffee Roasters,"Santa Rosa Beach, Florida",Medium-Light,Colombia Jorge Eli Dussan,"Tolima, Colombia",9.0,8.0,9.0,9.0,8.0,59.0,77.0,17.0,0.04936120789779327,April 2021,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
123,93.0,David's Nose,"Taipei, Taiwan",Medium-Light,Ethiopia Kochere G1,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,60.0,74.0,12.0,0.05226480836236934,April 2021,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
124,93.0,Jade Cafe,"Taipei, Taiwan",Light,Ethiopia Limu Washed,"Oromia growing region, southern Ethiopia",9.0,8.0,9.0,9.0,8.0,62.0,80.0,18.0,0.08,April 2021,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
125,93.0,David's Nose,"Taipei, Taiwan",Medium-Light,Life in Dihua Street Espresso Blend,Ethiopia; Nicaragua; Guatemala,8.0,9.0,9.0,,8.0,58.0,76.0,13.5,0.05879790940766551,April 2021,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
126,95.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Kenya Washed Nakuru Gachombe Factory AB,"Nakuru County, Kenya",9.0,9.0,9.0,,9.0,56.0,78.0,6.3,0.027439024390243903,April 2021,24.177254599999998,120.97919633253537,"博愛國小, 東關路一段, 博愛里, 和平區, 臺中市, 42444, 臺灣"
127,95.0,Kakalove Cafe,"Chia-Yi, Taiwan",Light,Ethiopia Natural Guji Hambella Wate Peaberry,"Guji Zone, Oromia Region, Ethiopia",9.0,9.0,9.0,9.0,9.0,62.0,84.0,11.25,0.048998257839721254,April 2021,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
128,94.0,Coffee Please,"Taipei, Taiwan",Medium-Light,Ethiopia Guji Shakiso Dambi Udo Natural Anaerobic,"Guji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,59.0,77.0,10.799999999999999,0.047999999999999994,April 2021,45.6794293,-111.044047,"Bozeman, Gallatin County, Montana, United States"
129,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Ethiopia Natural Guji,"Guji Zone, Oromia region, southern Ethiopia",9.0,9.0,9.0,,8.0,56.0,76.0,6.3,0.027439024390243903,April 2021,43.6610277,-70.2548596,"Portland, Cumberland County, Maine, United States"
130,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Costa Rica Yellow Honey Kinka Bear Lot 20-02,Costa Rica,9.0,9.0,9.0,,8.0,52.0,70.0,7.5,0.03266550522648084,April 2021,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
131,94.0,Coffee Please,"Taipei, Taiwan",Light,Ethiopia Guji Shakiso Dambi Udo Honey,"Guji Zone, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,62.0,80.0,10.5,0.04666666666666667,April 2021,43.6610277,-70.2548596,"Portland, Cumberland County, Maine, United States"
132,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Kenya Washed Nyeri Gichathaini Factory AB,"yeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,8.0,60.0,78.0,11.7,0.0509581881533101,April 2021,45.6794293,-111.044047,"Bozeman, Gallatin County, Montana, United States"
134,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Karatina Kenya,"Nyeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,9.0,60.0,78.0,18.7,0.054297328687572595,April 2021,47.6571934,-117.42351,"Spokane, Spokane County, Washington, United States"
135,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Light,Cerro Azul Geisha,"Trujillo, Valle del Cauca Department, Colombia",9.0,9.0,9.0,9.0,9.0,62.0,80.0,23.8,0.10365853658536586,April 2021,47.6571934,-117.42351,"Spokane, Spokane County, Washington, United States"
136,94.0,Kona Farm Direct,"Holualoa, Hawaii",Medium-Light,Kona SL34 Sweet Spot,"Kona growing region, Big Island of Hawai’i",9.0,9.0,9.0,9.0,8.0,58.0,80.0,42.4575,0.21133648581383774,April 2021,47.6571934,-117.42351,"Spokane, Spokane County, Washington, United States"
137,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Haraaz Red,"Haraaz growing region, Yemen",9.0,9.0,9.0,9.0,9.0,58.0,82.0,14.875,0.06478658536585366,April 2021,47.6571934,-117.42351,"Spokane, Spokane County, Washington, United States"
139,91.0,San Francisco Bay Coffee,"Lincoln, California",Medium-Light,Private Reserve Colombia Antioquia,"Antioquia Department, Colombia",9.0,9.0,8.0,8.0,7.0,52.0,70.0,11.0415,0.03497465948685461,April 2021,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
140,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Las Brisas Colombia,"Paez region, Cauca Department, Colombia",9.0,8.0,9.0,9.0,8.0,58.0,78.0,13.77,0.039982578397212545,April 2021,19.494428,-155.917282,"Captain Cook, Hawaiʻi County, Hawaii, 96750, United States"
141,90.0,San Francisco Bay Coffee,"Lincoln, California",Medium-Light,Private Reserve Rwanda Huye,"Huye District, southern Rwanda",9.0,8.0,8.0,8.0,7.0,54.0,72.0,11.0415,0.03497465948685461,April 2021,19.6238149,-155.9536379,"Holualoa CDP, Hawaiʻi County, Hawaii, 96725, United States"
142,92.0,Cheer Beans,"Taichung City, Taiwan",Light,Ethiopia Sidamo G2 Washed,"Sidama (also Sidamo) growing region, southern Ethiopia",9.0,8.0,9.0,8.0,8.0,62.0,80.0,13.5,0.05947136563876652,April 2021,30.3466423,-86.2307992,"Santa Rosa Beach, Walton County, Florida, 32459, United States"
143,88.0,San Francisco Bay Coffee,"Lincoln, California",Medium,Private Reserve Panama La Huaca,"Renacimiento District, Chiriquí Province, Panama",8.0,8.0,8.0,7.0,7.0,47.0,67.0,11.0415,0.03497465948685461,April 2021,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
144,93.0,RamsHead Coffee Roasters,"Bozeman, Montana",Medium-Light,Costa Rica Gesha Tobosi Natural,"El Guarco, Cartago Province, Costa Rica",9.0,9.0,9.0,8.0,8.0,58.0,80.0,25.4575,0.07391840882694542,April 2021,20.763395,-156.44639965521395,"Kihei, Maui County, Hawaii, United States"
145,93.0,Coffee By Design,"Portland, Maine",Medium-Light,Kenya Kiambu Kiriga AA,"Kiambu growing region, south-central Kenya",9.0,8.0,9.0,9.0,8.0,58.0,78.0,15.725,0.034244337979094076,April 2021,24.9236561,-80.6291479,"Islamorada, Monroe County, Florida, United States"
146,93.0,Temple Coffee Roasters,"Sacramento, California",Medium-Light,Ethiopia Harsu Haro Single-Origin Espresso,"Yirgacheffe growing region, southern Ethiopia",9.0,8.0,9.0,,8.0,54.0,72.0,19.55,0.05676538908246226,April 2021,23.7148928,120.5619132,"台灣中油, 文化路, 大竹圍, 八德里, 斗六市, 雲林縣, 640, 臺灣"
147,93.0,Coffee By Design,"Portland, Maine",Medium-Light,Ethiopia Yirgacheffe Heyilu Butiya,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,58.0,80.0,15.725,0.034244337979094076,April 2021,43.6534817,-79.3839347,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada"
148,92.0,RamsHead Coffee Roasters,"Bozeman, Montana",Medium-Light,Sumatra Kerinci Highlands Honey,"Kerinci Highlands, Jambi Province, Sumatra, Indonesia",9.0,8.0,9.0,8.0,8.0,54.0,72.0,15.257499999999999,0.044301684088269455,April 2021,43.6534817,-79.3839347,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada"
150,92.0,Indaba Coffee Roasters,"Spokane, Washington",Medium-Light,Guatemala Villatoro Anaerobic,"Huehuetenango growing region, Guatemala",8.0,9.0,9.0,8.0,8.0,55.0,73.0,25.5,0.0740418118466899,April 2021,43.6534817,-79.3839347,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada"
151,91.0,Indaba Coffee Roasters,"Spokane, Washington",Medium-Light,Guatemala Monja Blanca,"Atitlán growing region, Guatemala",8.0,8.0,9.0,8.0,8.0,60.0,78.0,13.6,0.03948896631823461,April 2021,43.6534817,-79.3839347,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada"
152,91.0,Indaba Coffee Roasters,"Spokane, Washington",Light,Ethiopia Wuri Washed,"Gedeb District, Gedeo Zone, Ethiopia",8.0,8.0,9.0,8.0,8.0,64.0,86.0,13.6,0.03948896631823461,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
153,90.0,Indaba Coffee Roasters,"Spokane, Washington",Medium-Light,Sumatra Ketiara,"Bebesen District, Aceh Tengah, Sumatra, Indonesia",8.0,8.0,9.0,8.0,7.0,55.0,77.0,13.6,0.03948896631823461,April 2021,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
154,90.0,Indaba Coffee Roasters,"Spokane, Washington",Medium-Light,Ethiopia Amhara Natural,"Amhara Region, Ethiopia",8.0,8.0,8.0,8.0,8.0,54.0,74.0,13.6,0.03948896631823461,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
157,95.0,Willoughby's Coffee & Tea,"Branford, Connecticut",Light,Panama Elida Green-Tip Geisha La Torre ASD,"Boquete growing region, western Panama",9.0,9.0,9.0,9.0,9.0,62.0,84.0,102.0,0.2221254355400697,April 2021,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
159,94.0,Bird Rock Coffee Roasters,"San Diego, California",Light,Panama Finca Los Lajones Natural,"Boquete growing region, Panama",9.0,9.0,9.0,9.0,8.0,60.0,82.0,24.65,0.07157375145180023,April 2021,38.4493315,-78.8688833,"Harrisonburg, Virginia, United States"
160,94.0,Hala Tree Kona Coffee,"Captain Cook, Hawai’i",Medium-Light,SL28,"North Kona growing district, “Big Island” of Hawai’i",9.0,9.0,9.0,9.0,8.0,56.0,76.0,28.05,0.12216898954703834,April 2021,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
161,94.0,Kona Farm Direct,"Holualoa, Hawai’i",Medium-Light,Bourbon Pointu Natural,"Kona growing region, Big Island of Hawai’i",9.0,9.0,9.0,9.0,8.0,58.0,76.0,42.5,0.21154803384768542,April 2021,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
162,93.0,Amavida Coffee Roasters,"Santa Rosa Beach, Florida",Medium-Light,Honey Honduras Comsa,"Marcala, La Paz Department, Honduras",9.0,9.0,9.0,8.0,8.0,52.0,70.0,15.299999999999999,0.04442508710801394,April 2021,43.0020919,-89.423817,"Fitchburg, Dane County, Wisconsin, United States"
163,93.0,Modern Times Coffee,"San Diego, California",Medium-Light,Honduras Los Amigos,"El Soccoro, Honduras",9.0,8.0,9.0,9.0,8.0,58.0,76.0,13.6,0.03948896631823461,April 2021,43.0020919,-89.423817,"Fitchburg, Dane County, Wisconsin, United States"
164,93.0,Origin Coffee Roasters,"Kihei, Hawai’i",Medium-Light,Miranda’s Farms Hawai’i Caturra,"Ka'u District, Big Island of Hawai’i",9.0,9.0,9.0,8.0,8.0,60.0,78.0,39.949999999999996,0.11599883855981416,April 2021,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
165,91.0,Islamorada Coffee Roasters,"Islamorada, Florida",Medium-Light,Uganda Utz Sipi Falls,"Sipi Falls, Bugisu Region, Uganda",8.0,8.0,9.0,8.0,8.0,54.0,74.0,17.0,0.04936120789779327,April 2021,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
167,94.0,Atom Coffee Roasters,"Douliou City, Taiwan",Light,Ethiopia Guji Hambela Buku Abel Slow Dry Natural 2400m,"Guji Zone, Oromia Region, Southern Ethiopia",9.0,9.0,9.0,9.0,8.0,64.0,82.0,12.0,0.05454545454545454,April 2021,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
168,93.0,Propeller Coffee,"Toronto, Ontario, Canada",Medium,Turbo Espresso,Brazil; Colombia,9.0,8.0,9.0,,8.0,46.0,62.0,1.98,0.005749128919860628,April 2021,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
169,93.0,Propeller Coffee,"Toronto, Ontario, Canada",Medium-Light,Papua New Guinea Baroida Natural,"ainantu District, Eastern Highlands Province, Papua New Guinea",9.0,9.0,9.0,8.0,8.0,55.0,75.0,2.31,0.0067073170731707325,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
170,92.0,Propeller Coffee,"Toronto, Ontario, Canada",Medium-Light,Foundry Blend,Colombia; Burundi,9.0,8.0,9.0,8.0,8.0,58.0,76.0,1.98,0.005749128919860628,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
171,92.0,Propeller Coffee,"Toronto, Ontario, Canada",Medium-Light,Papua New Guinea Baroida Washed,"ainantu District, Eastern Highlands Province, Papua New Guinea",9.0,8.0,9.0,8.0,8.0,58.0,76.0,2.31,0.0067073170731707325,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
172,92.0,Propeller Coffee,"Toronto, Ontario, Canada",Medium-Light,Papua New Guinea Baroida Honey,"Kainantu District, Eastern Highlands Province, Papua New Guinea",8.0,9.0,9.0,8.0,8.0,56.0,74.0,2.31,0.0067073170731707325,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
173,94.0,Paradise Roasters,"Minneapolis, Minnesota",Medium-Light,Yemen Al Mashtal Al Burhani,"Haraaz growing region, Yemen",9.0,9.0,9.0,9.0,8.0,58.0,78.0,21.2075,0.18473432055749128,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
174,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Reina de la Asuncion Ecuador,"Congonama, Loja region, Ecuador",9.0,8.0,9.0,9.0,8.0,58.0,76.0,16.787499999999998,0.04874419279907084,April 2021,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
175,93.0,Paradise Roasters,"Minneapolis, Minnesota",Light,Colombia Finca El Vergal Geisha/Java Natural,"Algeciras, Huila, Colombia",9.0,9.0,9.0,8.0,8.0,62.0,80.0,16.9575,0.09847560975609757,April 2021,4.6529539,-74.0835643,"Bogotá, Bogotá Distrito Capital - Municipio, RAP (Especial) Central, Colombia"
176,93.0,Lexington Coffee Roasters,"Lexington, Virginia",Medium-Light,Nayamasasa Democratic Republic of the Congo,"South Kivu Province, Democratic Republic of the Congo",9.0,8.0,9.0,9.0,8.0,60.0,80.0,16.107499999999998,0.04676974448315911,April 2021,31.2323437,121.4691024,"上海市, 黄浦区, 200001, 中国"
177,93.0,Paradise Roasters,"Minneapolis, Minnesota",Light,Colombia Chiroso Natural,"Caicedo, Antioquia Department, Colombia",9.0,8.0,9.0,9.0,8.0,64.0,84.0,21.2075,0.18473432055749128,April 2021,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
179,96.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Panama Boquete Flor De Mariposa Geisha Espresso,"Boquete growing region, western Panama",9.0,9.0,9.0,,9.0,54.0,76.0,15.0,0.06533101045296168,March 2021,43.0020107,-75.9768632,"Town of Manlius, Onondaga County, New York, United States"
180,94.0,Peach Coffee Roasters,"Johns Creek, Georgia",Light,Guji Ethiopia Washed,"Guji Zone, Oromia Region, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,62.0,84.0,15.291499999999997,0.044400406504065036,March 2021,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
181,94.0,Merge Coffee Company,"Harrisonburg, Virginia",Light,Colombia Monteblanco Geisha,"Huila Department, Colombia",9.0,9.0,9.0,9.0,8.0,64.0,82.0,8.4915,0.07396777003484321,March 2021,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
182,94.0,Interpretation Coffee,"Chia-Yi, Taiwan",Light,Ethiopia Gedeo Kochere Reko Natural,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,9.0,8.0,64.0,84.0,13.6,0.059130434782608696,March 2021,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
183,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Costa Rica Aris Red Honey Lot 2002 Espresso,"Central Valley, Costa Rica",9.0,9.0,9.0,,8.0,52.0,70.0,8.1,0.035278745644599305,March 2021,39.5261206,-119.8126581,"Reno, Washoe County, Nevada, United States"
184,92.0,True Coffee Roasters,"Fitchburg, Wisconsin",Medium-Light,Belquis Ramirez Lemus Colombia Coffee for Peace,"Cauca Department, Colombia",8.0,8.0,9.0,9.0,8.0,58.0,76.0,12.069999999999999,0.033271953424778365,March 2021,45.6794293,-111.044047,"Bozeman, Gallatin County, Montana, United States"
185,92.0,True Coffee Roasters,"Fitchburg, Wisconsin",Medium-Light,Asprole Blend #1 Colombia Coffee for Peace,"Cauca Department, Colombia",9.0,8.0,9.0,8.0,8.0,59.0,77.0,12.069999999999999,0.033271953424778365,March 2021,24.7519538,121.7533344,"宜蘭市, 宜蘭縣, 臺灣"
186,94.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Twisted V.6 Espresso,South America; Central America; Africa,9.0,9.0,9.0,,8.0,54.0,74.0,13.3875,0.038871951219512195,March 2021,39.5261206,-119.8126581,"Reno, Washoe County, Nevada, United States"
187,93.0,Temple Coffee Roasters,"Sacramento, California",Medium-Light,Rwanda Sholi,"Muhanga District, Southern Province, Rwanda",9.0,8.0,9.0,9.0,8.0,59.0,77.0,16.15,0.0468931475029036,March 2021,45.6794293,-111.044047,"Bozeman, Gallatin County, Montana, United States"
188,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Light,Addis Katema,"Wenango District, Gedeo Zone, Ethiopia",9.0,8.0,9.0,9.0,8.0,62.0,80.0,15.9375,0.046276132404181186,March 2021,34.661629000000005,135.49992679245517,"大阪府, 日本"
